DATAFLOW,LAST UPDATE,freq,unit,nace_r2,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LT,2011,91,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LT,2012,84,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LT,2013,96,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LT,2014,124,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LT,2015,109,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LT,2016,111,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LT,2017,116,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LT,2018,124,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LT,2019,165,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LT,2020,117,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LU,2011,115,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LU,2012,109,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LU,2013,123,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LU,2014,128,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LU,2015,108,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LU,2016,119,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LU,2017,95,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LU,2018,103,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LU,2019,115,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LU,2020,95,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LV,2011,30,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LV,2012,36,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LV,2013,35,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LV,2014,38,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LV,2015,45,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LV,2016,46,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LV,2017,53,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LV,2018,67,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LV,2019,61,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,LV,2020,59,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,MT,2011,14,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,MT,2012,15,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,MT,2013,7,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,MT,2014,14,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,MT,2015,10,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,MT,2016,9,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,MT,2017,8,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,MT,2018,8,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,MT,2019,8,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,MT,2020,11,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,NL,2011,1170,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,NL,2012,1127,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,NL,2013,3169,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,NL,2014,2368,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,NL,2015,543,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,NL,2016,344,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,NL,2017,1252,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,NL,2018,1888,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,NL,2019,712,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,NL,2020,627,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,NO,2011,215,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,NO,2012,325,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,NO,2013,135,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,NO,2014,77,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,NO,2015,96,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,NO,2016,106,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,NO,2017,102,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,NO,2018,105,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,NO,2019,84,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,NO,2020,90,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,PL,2011,993,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,PL,2012,939,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,PL,2013,831,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,PL,2014,830,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,PL,2015,868,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,PL,2016,791,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,PL,2017,852,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,PL,2018,712,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,PL,2019,608,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,PL,2020,529,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,PT,2011,2703,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,PT,2012,2456,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,PT,2013,2773,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,PT,2014,3624,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,PT,2015,4059,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,PT,2016,3432,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,PT,2017,2743,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,PT,2018,2979,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,PT,2019,2843,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,PT,2020,2653,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,RO,2011,45,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,RO,2012,54,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,RO,2013,49,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,RO,2014,49,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,RO,2015,67,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,RO,2016,80,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,RO,2017,83,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,RO,2018,79,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,RO,2019,85,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,RO,2020,75,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SE,2011,398,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SE,2012,414,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SE,2013,370,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SE,2014,420,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SE,2015,398,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SE,2016,321,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SE,2017,367,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SE,2018,394,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SE,2019,411,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SE,2020,405,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SI,2011,237,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SI,2012,70,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SI,2013,65,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SI,2014,209,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SI,2015,201,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SI,2016,171,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SI,2017,186,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SI,2018,173,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SI,2019,180,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SI,2020,180,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SK,2011,444,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SK,2012,454,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SK,2013,481,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SK,2014,409,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SK,2015,437,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SK,2016,413,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SK,2017,411,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SK,2018,412,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SK,2019,415,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,SK,2020,363,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,UK,2011,5650,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,UK,2012,5500,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,UK,2013,5078,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,UK,2014,6137,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,UK,2015,5873,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,UK,2016,5396,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,UK,2017,5548,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A01,T,UK,2018,5410,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,AT,2011,400,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,AT,2012,408,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,AT,2013,486,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,AT,2014,504,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,AT,2015,524,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,AT,2016,602,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,AT,2017,584,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,AT,2018,605,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,AT,2019,635,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,AT,2020,506,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,BE,2011,43,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,BE,2012,29,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,BE,2013,35,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,BE,2014,39,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,BE,2015,30,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,BE,2016,34,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,BE,2017,21,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,BE,2018,45,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,BE,2019,32,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,BE,2020,44,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,BG,2011,21,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,BG,2012,17,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,BG,2013,22,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,BG,2014,20,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,BG,2015,23,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,BG,2016,12,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,BG,2017,29,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,BG,2018,15,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,BG,2019,19,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,BG,2020,12,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CH,2011,369,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CH,2012,380,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CH,2013,371,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CH,2014,392,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CH,2015,381,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CH,2016,387,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CH,2017,408,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CH,2018,424,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CH,2019,449,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CH,2020,428,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CY,2011,13,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CY,2012,6,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CY,2013,8,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CY,2014,4,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CY,2015,5,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CY,2016,8,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CY,2017,11,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CY,2018,17,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CY,2019,9,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CY,2020,5,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CZ,2011,350,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CZ,2012,288,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CZ,2013,279,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CZ,2014,265,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CZ,2015,263,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CZ,2016,257,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CZ,2017,262,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CZ,2018,271,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CZ,2019,229,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,CZ,2020,0,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,DE,2011,4941,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,DE,2012,4005,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,DE,2013,4010,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,DE,2014,4410,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,DE,2015,4525,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,DE,2016,4657,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,DE,2017,4069,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,DE,2018,3734,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,DE,2019,3824,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,DE,2020,3458,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,DK,2011,137,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,DK,2012,129,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,DK,2013,156,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,DK,2014,141,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,DK,2015,115,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,DK,2016,128,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,DK,2017,110,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,DK,2018,126,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,DK,2019,125,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,DK,2020,121,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EE,2011,33,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EE,2012,26,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EE,2013,33,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EE,2014,34,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EE,2015,34,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EE,2016,32,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EE,2017,51,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EE,2018,59,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EE,2019,45,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EE,2020,52,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EL,2011,158,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EL,2012,206,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EL,2013,149,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EL,2014,63,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EL,2015,69,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EL,2016,63,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EL,2017,63,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EL,2018,68,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EL,2019,18,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EL,2020,38,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,ES,2011,2879,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,ES,2012,1903,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,ES,2013,2084,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,ES,2014,2313,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,ES,2015,2545,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,ES,2016,2287,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,ES,2017,2515,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,ES,2018,2589,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,ES,2019,3019,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,ES,2020,2409,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU15,2011,19869,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU15,2012,17160,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU15,2013,16581,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU15,2014,18607,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU15,2015,13589,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU15,2016,12670,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU15,2017,11722,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU15,2018,12352,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU27_2007,2011,21143,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU27_2007,2012,18516,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU27_2007,2013,17841,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU27_2007,2014,19830,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU27_2007,2015,14860,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU27_2007,2016,13887,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU27_2007,2017,12960,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU27_2007,2018,13538,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU27_2020,2011,20453,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU27_2020,2012,17695,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU27_2020,2013,17274,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU27_2020,2014,19121,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU27_2020,2015,14257,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU27_2020,2016,13186,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU27_2020,2017,12400,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU27_2020,2018,13134,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU27_2020,2019,13444,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU27_2020,2020,10180,b
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU28,2011,21421,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU28,2012,18747,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU28,2013,18055,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU28,2014,20066,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU28,2015,15126,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU28,2016,14179,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU28,2017,13244,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,EU28,2018,13815,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,FI,2011,396,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,FI,2012,437,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,FI,2013,414,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,FI,2014,374,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,FI,2015,312,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,FI,2016,303,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,FI,2017,310,
ESTAT:HSW_N2_01(1.0),28/02/2023 23:00,A,NR,A02,T,FI,2018,276,
